PPO before,AC before,VPG before,random,PPO after,AC after,VPG after,baseline
-200.0,-300.0,-615.0,-184.0,-217.09014874696732,1657.1621016860008,2346.1353068351746,-117.32676124572754
-100.0,-142.0,-600.0,-215.0,3569.445063173771,-102.48788279294968,2046.5814982056618,1886.424635708332
-153.49700093269348,-300.0,-608.4970009326935,-300.0,3982.191341459751,2487.2887952923775,2924.134982228279,2286.790753722191
-122.99211210012436,-510.0,-126.07334554195404,-600.0,4219.300093114376,-119.00367826223373,2167.8664333820343,-109.0
-100.0,-600.0,-300.0,-155.0,4217.14735609293,2210.989313006401,1885.4223368763924,2792.0531026124954
-300.0,-300.0,-300.0,-600.0,2885.9538830518723,1980.0290758013725,2560.4589287638664,-109.0
-161.07334554195404,-340.0,-253.49700093269348,-100.0,3938.257972061634,2442.896095454693,2317.82369107008,2231.485461950302
-32.15033560991287,-303.32676124572754,-600.0,-100.0,3975.278172016144,-122.81636720895767,2258.913332402706,2693.716711819172
-212.71671187877655,-633.0084884166718,-121.0,-633.0084884166718,4024.9824101924896,1310.8983186483383,2028.8759289383888,2172.8107517957687
-121.65537178516388,-600.0,-142.0,-600.0,4615.4128677845,-100.79277318716049,-169.42474818229675,-101.97540748119354
-178.92371118068695,-110.49700093269348,-120.0,-100.0,-116.18436121940613,2071.90321624279,1748.6743038892746,1930.6578644514084
-100.0,-290.0,-171.0,-138.0,4552.269707381725,1962.1737018823624,1057.0008029937744,2191.8809824585915
-568.4967188835144,-131.0,-300.0,-112.20562136173248,-107.54061627388,1962.128768324852,1460.2016900777817,2338.6592448353767
-100.0,-584.1309185028076,-111.55424237251282,-541.5054893493652,1988.7561312913895,1972.104964196682,2564.0424851179123,-101.16937398910522
-100.0,-300.0,-537.2056213617325,-130.5630922317505,3703.482609629631,1720.3511001467705,1300.7332897782326,2045.47176527977
-8.915262758731842,-300.0,-600.0,-191.0,1157.1273432970047,1798.6623052954674,1728.3530805110931,-109.0
-100.0,-510.0,-300.0,-100.0,-118.16765213012695,2294.3009557724,1434.9572821855545,-109.0
-100.0,-108.00848841667175,-600.0,-100.0,4600.373817622662,1951.8089545369148,1913.2620258331299,-101.97540748119354
-100.0,-135.0,-100.0,-105.0,1221.739542067051,1978.1773834824562,1537.6055716276169,1870.8993777632713
-317.57158064842224,-600.0,-300.0,-360.0,-104.97668415307999,1106.8448610901833,1184.4026808142662,1326.3524152040482
-100.0,-615.0,-300.0,-100.0,2301.1198903918266,1793.0344081521034,-111.22841012477875,3341.5186791419983
-101.75459218025208,-131.0,-600.0,-135.0,-113.97540748119354,1260.013132095337,1380.2080891728401,1584.7093933820724
-307.341539144516,-118.38500028848648,-665.0,-115.95219039916992,-109.1920155286789,2913.4609238505363,1602.4945216178894,2392.0067812800407
-100.0,-142.0,-245.32676124572754,-120.0,2267.734286367893,-115.77312099933624,1615.5276454091072,2329.4538227319717
-553.4970009326935,-340.0,-200.0,-100.0,2436.1834157705307,1569.3460338711739,2293.9065410494804,2744.297115445137
-100.0,-420.4970009326935,-600.0,-300.0,2524.643929898739,1958.7293938398361,1527.6851882338524,2502.967258274555
-75.40556693077087,-600.0,-600.0,-568.2056213617325,3180.9969176650047,1914.6521716713905,2261.7920531630516,2771.1783594489098
-600.0,-510.0,-340.0,-100.0,3626.216516017914,1009.888284265995,1581.2754160165787,2459.945868909359
-100.0,-112.0,-600.0,-100.0,4268.161376237869,1562.655689060688,1725.635348379612,2085.3363889455795
