ppo,ac,random,baseline
1577.2325127124786,-103.0,-100.0,-176.87698125839233
1513.3307335972786,98.23244112730026,-329.21702444553375,-160.41906142234802
1446.2183849811554,-45.815698862075806,-510.0,-127.83411121368408
1081.337564945221,-48.84876596927643,-171.0,-153.37656784057617
1367.8082572221756,-62.07764160633087,-107.60563910007477,-144.63857424259186
1516.8954636454582,-60.920701682567596,-171.0,-113.7322473526001
1589.0085240006447,-83.93662929534912,-143.1288275718689,-104.39860236644745
1734.6805727481842,-76.9684208035469,-147.60563910007477,-130.23959040641785
1466.9385695457458,-61.42906427383423,-300.0,-109.89641082286835
1785.534207701683,-60.48153483867645,-290.0,-107.8797744512558
1641.170231461525,-48.0396625995636,-100.0,-119.82516896724701
2244.637045621872,-19.8357070684433,-100.0,-124.60563910007477
2442.405055999756,-32.25623017549515,-149.60563910007477,-102.0
1652.7016142010689,-44.20925658941269,-130.0,-132.78721702098846
1748.6003677248955,-103.0,-600.0,-102.0
1776.8960428833961,-43.15686476230621,-100.0,-111.13084971904755
1358.3236500620842,-103.0,-142.0,-104.61138534545898
1348.8666965961456,-103.0,-290.0,-102.0
-120.14374876022339,-56.96144014596939,-100.0,-104.61138534545898
878.8141827583313,-71.77751803398132,-142.0,-127.31040549278259
1606.4113717079163,-73.22127109766006,-150.0,-124.87701106071472
1409.9978532195091,-63.93003553152084,-300.0,-102.0
1655.4317362308502,-103.0,-150.0,-132.78721702098846
-102.09078896045685,-47.33845096826553,-150.0,-132.78721702098846
1135.420947253704,-56.67443609237671,-600.0,-161.89014661312103
-104.58175432682037,-73.31070053577423,-600.0,-123.78973543643951
2113.0197769999504,-103.0,-100.0,-115.71145272254944
1704.6000938415527,-66.42964643239975,-100.0,-128.76901268959045
720.0095120668411,-37.7852338552475,-100.0,-102.0
1765.4292676448822,-103.0,-100.0,-133.34363269805908
978.6377606391907,-103.0,-100.0,-113.7322473526001
699.9043279886246,-75.25205987691879,-100.0,-112.42656660079956
1690.4125380516052,-103.0,-164.60563910007477,-124.60563910007477
1536.2498852014542,-3.9031772017478943,-600.0,-137.7169085741043
-102.0,-75.65558451414108,-140.0,-102.0
903.495260477066,-57.331981778144836,-100.0,-153.54524219036102
1603.8771768808365,-56.12186485528946,-150.0,-104.61138534545898
1442.6496864557266,-67.70363461971283,-307.60563910007477,-117.47944086790085
1832.381855726242,-103.0,-300.0,-115.84683930873871
1960.4132899045944,-41.84712201356888,-100.0,-116.38587427139282
-102.0,-54.799417197704315,-135.0,-104.21952986717224
756.5876216888428,-103.0,-100.0,-102.0
1882.573206961155,-103.0,-100.0,-100.9339085817337
1656.0525420308113,-2.892475128173828,-650.0,-102.0
-100.09671366214752,6.758155882358551,-510.0,-104.67546236515045
1636.613974928856,-103.0,-300.0,-122.4130631685257
1636.1402492523193,-59.08100950717926,-200.0,-102.93654370307922
1410.1976208090782,-47.476550936698914,-100.0,-103.39555895328522
699.2373212575912,60.74919134378433,-142.0,-139.79509794712067
1169.210148870945,-50.33185863494873,-100.0,-159.2232564687729
-100.99058419466019,-83.83327412605286,-106.7847501039505,-138.66990011930466
1564.5495958924294,8.396135449409485,-105.0,-124.60563910007477
1310.3304746747017,-77.66958498954773,-600.0,-126.23958933353424
1461.9601088166237,-64.22344422340393,-650.0,-132.76291608810425
1819.5232424736023,-103.0,-100.0,-174.48144853115082
1702.5052508115768,-36.77453690767288,-140.0,-114.93965482711792
842.1611158251762,-46.44398480653763,-300.0,-102.0
1461.559669494629,-61.96320277452469,-600.0,-113.7322473526001
1711.2298646569252,-9.04068249464035,-100.0,-102.0
1182.1243137717247,-47.73702818155289,-112.0,-114.1007786989212
-119.13118946552277,-78.61138534545898,-300.0,-113.22156643867493
2103.490623652935,-103.0,-157.0,-104.39860236644745
1622.8891355395317,-37.259778678417206,-100.0,-116.47084474563599
-103.03959631919861,-79.36469739675522,-381.0,-101.6527669429779
2020.5804468989372,-2.735913932323456,-511.0,-112.42656660079956
2473.7777410149574,-60.43657463788986,-150.0,-102.59291100502014
1161.1729122400284,-61.695724844932556,-100.0,-117.6626205444336
1687.7416123747826,-103.0,-100.0,-104.61138534545898
1335.0919585824013,-103.0,-131.0,-102.59291100502014
795.2410167455673,-43.07258611917496,-129.79645550251007,-116.24995958805084
624.1143771409988,96.84607726335526,-300.0,-102.0
2310.189365506172,-69.7554127573967,-360.0,-117.1617442369461
1647.303705573082,-103.0,-150.0,-101.64929246902466
811.8837313652039,-73.69225537776947,-100.0,-102.0
-111.0,-62.09551304578781,-148.0,-136.95059061050415
858.1679639816284,-103.0,-100.0,-180.5691442489624
1519.7137569189072,-26.001959085464478,-112.0,-112.42656660079956
1676.3699024319649,-68.23957175016403,-100.0,-113.7322473526001
1417.2268157601357,-45.449231922626495,-142.0,-157.21758902072906
1664.068741261959,-67.56781214475632,-130.0,-108.27413535118103
1561.4868623018265,-62.19512093067169,-100.0,-102.44996702671051
1693.5970042943954,-103.0,-150.0,-104.61138534545898
1443.0516873598099,-103.0,-142.0,-112.68978524208069
1466.9927580952644,-58.9992333650589,-125.0,-114.76326644420624
1745.406534731388,-65.77872514724731,-150.0,-102.0
925.0973435640335,-90.12489652633667,-360.0,-102.0
1503.1623120903969,-47.765238761901855,-112.0,-112.42656660079956
1699.1740968823433,-103.0,-300.0,-104.61138534545898
1392.4081429243088,-56.6230052113533,-376.7322473526001,-114.89286935329437
824.7649083137512,-65.79565566778183,-100.0,-102.0
1795.3904875516891,59.83907288312912,-135.0,-102.94927179813385
1818.905464053154,-103.0,-180.0,-113.861074924469
1599.90636408329,-103.0,-135.0,-145.29995834827423
1620.3193212747574,-70.21295899152756,-340.0,-124.60563910007477
1684.964625775814,-64.87315648794174,-600.0,-100.06276488304138
732.9979316592216,-74.67106854915619,-142.0,-102.14428627490997
1619.5752971172333,-50.145015239715576,-300.0,-129.39007091522217
1986.9700158834457,-57.418421268463135,-100.0,-119.33788645267487
1914.751295387745,-60.53053033351898,-100.0,-113.861074924469
2066.4045827388763,-46.08342456817627,-600.0,-130.23002898693085
884.2764125466347,-71.80156534910202,-600.0,-102.0
-127.7322473526001,-103.0,-620.0,-118.34585201740265
1839.122297167778,-65.41169142723083,-100.0,-114.76326644420624
1761.5633311271667,-103.0,-300.0,-102.0
1866.9391067028046,-54.955727100372314,-157.60563910007477,-123.50126004219055
785.9708497524261,-59.647567093372345,-600.0,-112.79296326637268
1575.8572191596031,-54.985582768917084,-347.60563910007477,-148.48575747013092
1870.1701431274414,-0.5070423483848572,-100.0,-102.58419394493103
731.0074927806854,-103.0,-600.0,-142.9147733449936
1906.399104654789,-103.0,-154.33788645267487,-113.7322473526001
1793.1649782061577,-61.26281714439392,-238.60563910007477,-111.43453216552734
1833.4186570644379,1.0267876982688904,-600.0,-121.9138252735138
1534.3374128937721,-103.0,-157.0,-133.34363269805908
826.2658207416534,-83.44848108291626,-100.0,-139.161762714386
1311.8285750746727,-103.0,-600.0,-120.43431949615479
1412.879066169262,-70.93074518442154,-107.60563910007477,-110.21679723262787
1704.5700838565826,-68.4559805393219,-100.0,-108.21702444553375
1583.9859066009521,-52.60271692276001,-100.0,-104.61138534545898
1672.2307834029198,-56.478848814964294,-100.0,-124.60563910007477
915.7621168494225,-103.0,-600.0,-121.70259034633636
-108.1707107424736,-36.070389091968536,-150.0,-105.65403819084167
808.9442703723907,-37.835045337677,-307.60563910007477,-111.45498383045197
1758.7033712267876,-7.131397068500519,-300.0,-102.0
1618.501769721508,-72.87521713972092,-200.0,-102.0
2012.3091358542442,-61.01902258396149,-140.0,-113.22156643867493
1871.5683483481407,-103.0,-300.0,-124.60563910007477
1518.5527250170708,-73.7274158000946,-300.0,-117.46803283691406
1533.7887430787086,-103.0,-300.0,-106.19855010509491
773.5757322907448,-58.92552536725998,-200.0,-128.76901268959045
1452.6887501478195,-103.0,-381.0,-126.90097343921661
1590.5122724175453,-103.0,-130.0,-137.07688105106354
1791.9322674274445,-66.51449167728424,-300.0,-110.77448892593384
1949.2610769867897,-61.45218151807785,-100.0,-119.33788645267487
1682.2402595877647,-2.794062852859497,-600.0,-119.33788645267487
1789.1194227337837,-74.48757410049438,-620.0,-117.41095054149628
1488.1457553505898,-14.37580156326294,-131.0,-117.67709171772003
2109.334203362465,-57.47726225852966,-510.0,-103.00638270378113
1574.847920358181,-103.0,-100.0,-112.42656660079956
1547.8536141514778,-19.132162392139435,-600.0,-102.3801280260086
1899.8761145472527,-39.40729504823685,-130.0,-127.83528506755829
1760.9466811418533,-48.85317587852478,-600.0,-108.57643520832062
1460.855908691883,-51.76503872871399,-150.0,-166.11627733707428
1550.3082830309868,19.452585816383362,-360.0,-131.68283796310425
1657.2385451197624,-103.0,-113.60563910007477,-129.6643636226654
1584.0073205828667,-3.634275436401367,-100.60563910007477,-110.30782520771027
707.1346541047096,-54.26971071958542,-600.0,-122.96947884559631
2065.1365842819214,-68.78669100999832,-600.0,-102.20004975795746
1738.700628042221,-72.34388649463654,-100.0,-108.60256952047348
-102.61138534545898,-103.0,-217.60563910007477,-113.861074924469
1483.6018127202988,-51.18021869659424,-350.0,-113.7322473526001
1687.7349475622177,-103.0,-143.98936319351196,-156.26715326309204
-110.0,-32.10048454999924,-100.0,-112.92200708389282
897.9672387838364,-103.0,-100.0,-119.33788645267487
1891.8278797864914,-20.00461906194687,-112.0,-104.61138534545898
1740.9475596547127,-51.9473352432251,-100.0,-109.28645491600037
1686.0519409775734,-103.0,-111.0,-162.57874751091003
1886.344836294651,-57.343203485012054,-300.0,-124.60563910007477
1549.717559993267,-103.0,-600.0,-125.53457379341125
1925.9039475917816,-33.88669955730438,-176.06441378593445,-119.33788645267487
1421.9096822738647,90.1876380443573,-600.0,-102.0
1458.532967209816,-62.69999694824219,-171.0,-154.97249710559845
1618.1250904798508,-60.95070379972458,-300.0,-102.0
1689.155169725418,-103.0,-157.0,-166.77667546272278
1394.1481545567513,-43.552978336811066,-600.0,-159.6994280219078
