ppo,ac,random,baseline
2728.872767865658,3262.112686395645,-100.0,4396.742422521114
3811.2280734181404,3052.2100290060043,-163.2610090970993,5676.1482719779015
4553.153663754463,3667.1215205788612,-290.0,5200.319072067738
4793.430499911308,4096.705901682377,-148.81987810134888,4978.895131349564
5105.541857540607,3254.626407086849,-155.2610090970993,4962.977954387665
4997.854750454426,2959.5029655098915,-140.0,4789.095181167126
4576.888919651508,3492.2601734399796,-132.14605128765106,4688.831746160984
3917.510837852955,3175.288776576519,-155.0,5519.62508636713
4675.8781489133835,2785.980137526989,-600.0,4118.326007127762
-145.2610090970993,-103.0,-113.2610090970993,4547.886837661266
2959.440380215645,2987.55532848835,-100.0,4480.572180628777
4254.141642689705,3213.6284111738205,-143.5871822834015,4626.329547941685
4236.217281341553,3503.951390683651,-300.0,5242.320601344109
4616.492389500141,3629.044961988926,-173.0,4578.278706550598
3634.5805208683014,-109.18604397773743,-300.0,4875.7084030508995
4445.119254589081,3519.8899317383766,-219.0,5686.426222920418
4309.024924099445,2895.5882312059402,-600.0,4676.190511465073
4644.042709648609,2864.3662863969803,-100.0,5003.182538807392
4287.029935717583,3425.290873169899,-600.0,-103.0
4506.339113116264,3863.9487342238426,-600.0,4758.220551788807
4463.156395316124,4198.601426362991,-119.58718228340149,6812.994267821312
4791.106693029404,3721.630762040615,-131.0,5109.678288280964
3518.2625279426575,3966.4623187184334,-150.0,4454.540123224258
4494.027025997639,3335.31092774868,-165.0812353491783,5449.295558810234
4964.989766359329,2970.058573484421,-300.0,5847.41452652216
-120.0,3901.1461055874825,-90.33831828832626,5430.220819234848
4391.554939091206,4068.162149310112,-100.0,5029.170910894871
4051.710156619549,3277.9620937108994,-373.2610090970993,-137.1384162902832
3459.8410277962685,4525.1557097435,-300.0,5367.48281365633
4473.03641551733,3032.119901239872,-600.0,4735.308078587055
4142.163087964058,3338.9182021021843,-200.0,5640.870104134083
4882.859272360802,3712.67281126976,-148.0,4665.807732999325
4192.473004043102,3114.037318766117,-100.0,5047.684196472168
4808.223078608513,3148.1334914565086,-100.0,5148.344802260399
4366.4430267214775,3409.1138189435005,-300.0,4819.994934618473
4595.962522625923,4112.233634412289,-600.0,4277.112151920795
4857.793652355671,-103.0,-120.0,-103.0
4473.125555932522,-103.0,-163.7396935224533,4125.766332030296
5229.930746257305,3283.856526374817,-373.2610090970993,4215.1766294837
4476.236433506012,3933.494776368141,-163.2610090970993,5614.018327057362
4397.527456104755,3541.872181594372,-171.0,5091.236733555794
4811.905596315861,3952.8071172833443,-117.7029178738594,-105.09876310825348
4805.424004912376,3290.2714453935623,-114.26178687810898,4201.572383522987
4750.576899468899,3197.4866901636124,-120.7029178738594,4595.979306042194
4442.131437122822,3576.6241958141327,-600.0,3963.90024381876
